,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths
246293,WRL ,WRL,World,2020-04-07,1397564.0,72426.0,93822.0,8515.0
246666,WRL ,WRL,World,2021-04-15,139540628.0,821236.0,3112633.0,13658.0
246665,WRL ,WRL,World,2021-04-14,138719392.0,811320.0,3098975.0,14094.0
246393,WRL ,WRL,World,2020-07-16,13819989.0,244897.0,636606.0,6172.0
246664,WRL ,WRL,World,2021-04-13,137908072.0,763821.0,3084881.0,13796.0
246663,WRL ,WRL,World,2021-04-12,137144251.0,613843.0,3071085.0,9906.0
246662,WRL ,WRL,World,2021-04-11,136530408.0,709606.0,3061179.0,9122.0
246661,WRL ,WRL,World,2021-04-10,135820802.0,670645.0,3052057.0,13008.0
246392,WRL ,WRL,World,2020-07-15,13575092.0,229776.0,630434.0,5926.0
246660,WRL ,WRL,World,2021-04-09,135150157.0,752184.0,3039049.0,14346.0
246659,WRL ,WRL,World,2021-04-08,134402833.0,836057.0,3024703.0,14305.0
246658,WRL ,WRL,World,2021-04-07,133566776.0,663157.0,3010398.0,15363.0
246391,WRL ,WRL,World,2020-07-14,13345316.0,221002.0,624508.0,5978.0
246267,WRL ,WRL,World,2020-03-12,133283.0,6756.0,4957.0,321.0
246657,WRL ,WRL,World,2021-04-06,132903619.0,607495.0,2995035.0,12457.0
246292,WRL ,WRL,World,2020-04-06,1328632.0,74670.0,85307.0,6428.0
246656,WRL ,WRL,World,2021-04-05,132296124.0,496989.0,2982578.0,8254.0
246655,WRL ,WRL,World,2021-04-04,131799135.0,559922.0,2974324.0,7429.0
246390,WRL ,WRL,World,2020-07-13,13124314.0,194478.0,618532.0,4427.0
246654,WRL ,WRL,World,2021-04-03,131239213.0,540356.0,2966895.0,9340.0
246653,WRL ,WRL,World,2021-04-02,130698857.0,644802.0,2957555.0,10647.0
246652,WRL ,WRL,World,2021-04-01,130054055.0,709827.0,2946908.0,12303.0
246651,WRL ,WRL,World,2021-03-31,129344228.0,673904.0,2934605.0,12928.0
246389,WRL ,WRL,World,2020-07-12,12929836.0,192928.0,614105.0,4314.0
246650,WRL ,WRL,World,2021-03-30,128670324.0,562206.0,2921677.0,11908.0
246649,WRL ,WRL,World,2021-03-29,128108118.0,459273.0,2909773.0,8665.0
246648,WRL ,WRL,World,2021-03-28,127648845.0,492654.0,2901108.0,7285.0
246388,WRL ,WRL,World,2020-07-11,12736908.0,212799.0,609791.0,5129.0
246647,WRL ,WRL,World,2021-03-27,127156191.0,584545.0,2893823.0,10211.0
246646,WRL ,WRL,World,2021-03-26,126571646.0,640037.0,2883612.0,12773.0
246266,WRL ,WRL,World,2020-03-11,126527.0,7504.0,4636.0,352.0
246645,WRL ,WRL,World,2021-03-25,125931609.0,652189.0,2870839.0,11554.0
246291,WRL ,WRL,World,2020-04-05,1253962.0,71696.0,78879.0,5920.0
246644,WRL ,WRL,World,2021-03-24,125279420.0,631709.0,2859285.0,10673.0
246387,WRL ,WRL,World,2020-07-10,12524109.0,233101.0,604662.0,5747.0
246643,WRL ,WRL,World,2021-03-23,124649712.0,505855.0,2848612.0,11457.0
246642,WRL ,WRL,World,2021-03-22,124143857.0,423403.0,2837155.0,7967.0
246641,WRL ,WRL,World,2021-03-21,123722668.0,440464.0,2829188.0,8554.0
246640,WRL ,WRL,World,2021-03-20,123282204.0,498448.0,2820634.0,8787.0
246386,WRL ,WRL,World,2020-07-09,12291008.0,224571.0,598916.0,5846.0
246639,WRL ,WRL,World,2021-03-19,122783756.0,562541.0,2811847.0,10819.0
246638,WRL ,WRL,World,2021-03-18,122221215.0,547936.0,2801028.0,10720.0
246637,WRL ,WRL,World,2021-03-17,121673279.0,545719.0,2790308.0,10590.0
246636,WRL ,WRL,World,2021-03-16,121127560.0,467044.0,2779718.0,10621.0
246385,WRL ,WRL,World,2020-07-08,12066437.0,215262.0,593070.0,5632.0
246635,WRL ,WRL,World,2021-03-15,120660516.0,354079.0,2769097.0,7564.0
246227,WRL ,WRL,World,2020-02-01,12038.0,2111.0,260.0,46.0
246634,WRL ,WRL,World,2021-03-14,120306437.0,365072.0,2761533.0,5921.0
246633,WRL ,WRL,World,2021-03-13,119941365.0,455615.0,2755615.0,8609.0
246632,WRL ,WRL,World,2021-03-12,119485750.0,489257.0,2747006.0,9860.0
246265,WRL ,WRL,World,2020-03-10,119051.0,4759.0,4284.0,275.0
246631,WRL ,WRL,World,2021-03-11,118996493.0,489699.0,2737146.0,10214.0
246384,WRL ,WRL,World,2020-07-07,11851175.0,209581.0,587442.0,6360.0
246630,WRL ,WRL,World,2021-03-10,118506794.0,458864.0,2726932.0,10156.0
246290,WRL ,WRL,World,2020-04-04,1182266.0,77156.0,72959.0,6590.0
246629,WRL ,WRL,World,2021-03-09,118047930.0,414053.0,2716776.0,10495.0
246628,WRL ,WRL,World,2021-03-08,117633877.0,305466.0,2706281.0,7190.0
246627,WRL ,WRL,World,2021-03-07,117328411.0,374439.0,2699091.0,6080.0
246626,WRL ,WRL,World,2021-03-06,116953972.0,414033.0,2693011.0,8321.0
246625,WRL ,WRL,World,2021-03-05,116539939.0,449116.0,2684690.0,10483.0
246383,WRL ,WRL,World,2020-07-06,11641594.0,168280.0,581082.0,4279.0
246624,WRL ,WRL,World,2021-03-04,116090823.0,458444.0,2674207.0,10463.0
246623,WRL ,WRL,World,2021-03-03,115632379.0,441859.0,2663745.0,11505.0
246622,WRL ,WRL,World,2021-03-02,115190520.0,387617.0,2652240.0,10249.0
246621,WRL ,WRL,World,2021-03-01,114877250.0,305494.0,2641991.0,7607.0
246382,WRL ,WRL,World,2020-07-05,11473314.0,186215.0,576803.0,3838.0
246620,WRL ,WRL,World,2021-02-28,114571756.0,307779.0,2634384.0,6498.0
246264,WRL ,WRL,World,2020-03-09,114292.0,4295.0,4009.0,194.0
246619,WRL ,WRL,World,2021-02-27,114263977.0,396739.0,2627886.0,8731.0
246618,WRL ,WRL,World,2021-02-26,113867238.0,441959.0,2619155.0,10557.0
246617,WRL ,WRL,World,2021-02-25,113425279.0,452976.0,2608598.0,10907.0
246616,WRL ,WRL,World,2021-02-24,112972303.0,444964.0,2597691.0,12446.0
246381,WRL ,WRL,World,2020-07-04,11287099.0,189705.0,572969.0,4795.0
246615,WRL ,WRL,World,2021-02-23,112527339.0,392740.0,2585245.0,11482.0
246289,WRL ,WRL,World,2020-04-03,1122187.0,84194.0,66601.0,6500.0
246614,WRL ,WRL,World,2021-02-22,112134599.0,295563.0,2573763.0,7252.0
246613,WRL ,WRL,World,2021-02-21,111839036.0,319553.0,2566511.0,6790.0
246612,WRL ,WRL,World,2021-02-20,111519483.0,375195.0,2559721.0,9110.0
246611,WRL ,WRL,World,2021-02-19,111144288.0,409640.0,2550611.0,11653.0
246380,WRL ,WRL,World,2020-07-03,11097394.0,202626.0,568176.0,5243.0
246610,WRL ,WRL,World,2021-02-18,110734648.0,410791.0,2538958.0,11990.0
246609,WRL ,WRL,World,2021-02-17,110323857.0,386361.0,2526969.0,11353.0
246263,WRL ,WRL,World,2020-03-08,109997.0,3798.0,3815.0,242.0
246608,WRL ,WRL,World,2021-02-16,109937496.0,359795.0,2515616.0,11099.0
246607,WRL ,WRL,World,2021-02-15,109577701.0,280808.0,2504517.0,7818.0
246606,WRL ,WRL,World,2021-02-14,109296893.0,308631.0,2496699.0,7105.0
246605,WRL ,WRL,World,2021-02-13,108988262.0,380482.0,2489594.0,10684.0
246379,WRL ,WRL,World,2020-07-02,10894769.0,204961.0,562933.0,5507.0
246604,WRL ,WRL,World,2021-02-12,108607780.0,429574.0,2478910.0,12884.0
246603,WRL ,WRL,World,2021-02-11,108178206.0,443770.0,2466026.0,13874.0
246602,WRL ,WRL,World,2021-02-10,107734436.0,440455.0,2452152.0,13859.0
246601,WRL ,WRL,World,2021-02-09,107293981.0,407259.0,2438293.0,14737.0
246378,WRL ,WRL,World,2020-07-01,10689808.0,215131.0,557426.0,5341.0
246600,WRL ,WRL,World,2021-02-08,106886722.0,339900.0,2423556.0,9648.0
246599,WRL ,WRL,World,2021-02-07,106546823.0,351520.0,2413995.0,7767.0
246262,WRL ,WRL,World,2020-03-07,106199.0,4137.0,3573.0,104.0
246598,WRL ,WRL,World,2021-02-06,106195303.0,435193.0,2406228.0,11857.0
246597,WRL ,WRL,World,2021-02-05,105760110.0,536471.0,2394371.0,17185.0
246596,WRL ,WRL,World,2021-02-04,105223639.0,471746.0,2377186.0,12928.0
246595,WRL ,WRL,World,2021-02-03,104751893.0,525269.0,2364258.0,15867.0
246377,WRL ,WRL,World,2020-06-30,10474677.0,183754.0,552085.0,5250.0
246594,WRL ,WRL,World,2021-02-02,104226624.0,465407.0,2348391.0,14852.0
246288,WRL ,WRL,World,2020-04-02,1037993.0,82414.0,60101.0,6242.0
246593,WRL ,WRL,World,2021-02-01,103761217.0,442940.0,2333539.0,10250.0
246592,WRL ,WRL,World,2021-01-31,103318277.0,396545.0,2323289.0,9547.0
246591,WRL ,WRL,World,2021-01-30,102921732.0,514826.0,2313742.0,13324.0
246376,WRL ,WRL,World,2020-06-29,10290923.0,152714.0,546835.0,4074.0
246590,WRL ,WRL,World,2021-01-29,102406906.0,588969.0,2300418.0,15731.0
246261,WRL ,WRL,World,2020-03-06,102062.0,3984.0,3469.0,114.0
246589,WRL ,WRL,World,2021-01-28,101817939.0,615117.0,2284687.0,16567.0
246375,WRL ,WRL,World,2020-06-28,10138209.0,168862.0,542761.0,3619.0
246588,WRL ,WRL,World,2021-01-27,101202822.0,600990.0,2268120.0,16920.0
246587,WRL ,WRL,World,2021-01-26,100601832.0,561267.0,2251200.0,17415.0
246586,WRL ,WRL,World,2021-01-25,100040565.0,481524.0,2233819.0,11142.0
